Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
217,90,16.24,-25.564,-73.69
217,90,16.4,-22.18,-71.99
217,90,16.56,-29.058,-77.99
217,90,16.72,-21.898,-71.38
217,90,16.88,-27.224,-77.69
217,90,17.04,-26.386,-77.64
217,90,17.2,-20.93,-73.36
217,90,17.36,-20.336,-72.98
217,90,17.52,-27.416,-79.95
217,90,17.68,-24.482,-77.56
217,90,17.84,-35.568,-88.48
217,90,18,-24.81,-77.62
218,90,2,-13.43,-35.22
218,90,2.16,-14.028,-37.44
218,90,2.32,-14.726,-40.38
218,90,2.48,-18.524,-45.77
218,90,2.64,-23.348,-52.06
218,90,2.8,-19.6,-46.66
218,90,2.96,-9.738,-38.05
218,90,3.12,-9.826,-38.06
218,90,3.28,-10.542,-40.56
218,90,3.44,-12.342,-40.99
218,90,3.6,-19.35,-46.8
218,90,3.76,-20.864,-50.35
218,90,3.92,-20.262,-47.81
218,90,4.08,-16.612,-44.28
218,90,4.24,-20.226,-49.25
218,90,4.4,-19.52,-49.33
218,90,4.56,-21.726,-51.54
218,90,4.72,-15.564,-45.55
218,90,4.88,-15.5,-45.63
218,90,5.04,-15.13,-45.18
218,90,5.2,-18.19,-49.61
218,90,5.36,-35.4,-66.2
218,90,5.52,-18.558,-48.84
218,90,5.68,-14.35,-45.72
218,90,5.84,-16.182,-47.63
218,90,6,-17.63,-49.17
218,90,6.16,-17.86,-49.9
218,90,6.32,-14.668,-48.16
218,90,6.48,-14.926,-49.01
218,90,6.64,-14.928,-49.32
218,90,6.8,-16.17,-49.67
218,90,6.96,-20.622,-54.95
218,90,7.12,-20.206,-54.8
218,90,7.28,-17.892,-52.27
218,90,7.44,-18.136,-52.47
218,90,7.6,-19.22,-52.62
218,90,7.76,-19.788,-55.01
218,90,7.92,-22.252,-56.88
218,90,8.08,-24.596,-59.4
218,90,8.24,-26.702,-61.81
218,90,8.4,-26.74,-62.12
218,90,8.56,-27.842,-64.12
218,90,8.72,-29.468,-66.77
218,90,8.88,-30.568,-67.71
218,90,9.04,-32.224,-70.01
218,90,9.2,-36.57,-75.43
218,90,9.36,-25.164,-63.23
218,90,9.52,-25.532,-63.91
218,90,9.68,-19.22,-58.11
218,90,9.84,-20.316,-59.43
218,90,10,-36.1,-75.17
218,90,10.16,-24.838,-64.48
218,90,10.32,-21.742,-61.37
218,90,10.48,-26.648,-66.18
218,90,10.64,-29.498,-69.51
218,90,10.8,-25.42,-65.69
218,90,10.96,-23.046,-63.03
218,90,11.12,-23.356,-63.6
218,90,11.28,-21.406,-61.85
218,90,11.44,-22.212,-62.96
218,90,11.6,-26.04,-66.91
218,90,11.76,-20.574,-61.69
218,90,11.92,-22.474,-63.6
218,90,12.08,-28.36,-70.55
218,90,12.24,-29.714,-71.97
218,90,12.4,-24.59,-67.25
218,90,12.56,-31.38,-75.45
218,90,12.72,-24.474,-69.03
218,90,12.88,-24.106,-69.31
218,90,13.04,-34.318,-80.82
218,90,13.2,-46.36,-93.14
218,90,13.36,-23.924,-70.14
218,90,13.52,-30.572,-76.58
218,90,13.68,-42.73,-89.41
218,90,13.84,-30.298,-77.78
218,90,14,-24.95,-72.8
218,90,14.16,-21.866,-70.09
218,90,14.32,-19.816,-68.77
218,90,14.48,-28.124,-79.95
218,90,14.64,-22.644,-72.1
218,90,14.8,-21.5,-69.51
218,90,14.96,-25.552,-72.68
218,90,15.12,-24.76,-71.19
218,90,15.28,-24.28,-70.83
218,90,15.44,-23.236,-69.55
218,90,15.6,-23.18,-69.81
218,90,15.76,-19.198,-66.39
218,90,15.92,-25.442,-72.62
218,90,16.08,-18.012,-65.47
218,90,16.24,-20.494,-68.62
218,90,16.4,-20.98,-70.79
218,90,16.56,-19.578,-68.51
218,90,16.72,-35.878,-85.36
218,90,16.88,-29.944,-80.41
218,90,17.04,-40.076,-91.33
218,90,17.2,-22.09,-74.52
218,90,17.36,-29.156,-81.8
218,90,17.52,-19.546,-72.08
218,90,17.68,-20.632,-73.71
218,90,17.84,-22.858,-75.77
218,90,18,-29.08,-81.89
219,90,2,-13.34,-35.13
219,90,2.16,-14.548,-37.96
219,90,2.32,-15.426,-41.08
219,90,2.48,-19.444,-46.69
219,90,2.64,-23.658,-52.37
219,90,2.8,-22.14,-49.2
219,90,2.96,-9.728,-38.04
219,90,3.12,-10.116,-38.35
219,90,3.28,-11.172,-41.19
219,90,3.44,-14.962,-43.61
219,90,3.6,-23.42,-50.87
219,90,3.76,-26.054,-55.54
219,90,3.92,-19.392,-46.94
219,90,4.08,-16.852,-44.52
219,90,4.24,-23.626,-52.65
219,90,4.4,-27.22,-57.03
219,90,4.56,-17.196,-47.01
219,90,4.72,-13.264,-43.25
219,90,4.88,-15.37,-45.5
219,90,5.04,-16.32,-46.37
219,90,5.2,-22.21,-53.63
219,90,5.36,-25.68,-56.48
219,90,5.52,-16.398,-46.68
219,90,5.68,-13.55,-44.92
219,90,5.84,-16.732,-48.18
219,90,6,-18.66,-50.2
219,90,6.16,-16.47,-48.51
219,90,6.32,-13.808,-47.3
219,90,6.48,-14.556,-48.64
219,90,6.64,-15.538,-49.93
219,90,6.8,-17.31,-50.81
219,90,6.96,-23.582,-57.91
219,90,7.12,-20.686,-55.28
219,90,7.28,-20.142,-54.52
219,90,7.44,-21.606,-55.94
219,90,7.6,-20.08,-53.48
219,90,7.76,-22.148,-57.37
219,90,7.92,-26.522,-61.15
219,90,8.08,-37.526,-72.33
219,90,8.24,-37.292,-72.4
219,90,8.4,-29.99,-65.37
219,90,8.56,-31.422,-67.7
219,90,8.72,-29.328,-66.63
219,90,8.88,-27.238,-64.38
219,90,9.04,-27.934,-65.72
219,90,9.2,-28.59,-67.45
219,90,9.36,-22.844,-60.91
219,90,9.52,-23.982,-62.36
219,90,9.68,-19.24,-58.13
219,90,9.84,-17.386,-56.5
219,90,10,-31.96,-71.03
219,90,10.16,-27.748,-67.39
219,90,10.32,-26.092,-65.72
219,90,10.48,-23.458,-62.99
219,90,10.64,-23.558,-63.57
219,90,10.8,-25.74,-66.01
219,90,10.96,-25.266,-65.25
219,90,11.12,-26.086,-66.33
219,90,11.28,-25.026,-65.47
219,90,11.44,-23.472,-64.22
219,90,11.6,-25.95,-66.82
219,90,11.76,-22.374,-63.49
219,90,11.92,-23.914,-65.04
219,90,12.08,-37.07,-79.26
219,90,12.24,-40.664,-82.92
219,90,12.4,-32.87,-75.53
219,90,12.56,-26.96,-71.03
219,90,12.72,-29.654,-74.21
219,90,12.88,-24.826,-70.03
219,90,13.04,-30.288,-76.79
219,90,13.2,-21.19,-67.97
219,90,13.36,-26.584,-72.8
219,90,13.52,-21.022,-67.03
219,90,13.68,-22.57,-69.25
219,90,13.84,-18.418,-65.9
219,90,14,-22.62,-70.47
219,90,14.16,-21.346,-69.57
219,90,14.32,-19.616,-68.57
219,90,14.48,-35.294,-87.12
219,90,14.64,-27.984,-77.44
219,90,14.8,-21.37,-69.38
219,90,14.96,-19.302,-66.43
219,90,15.12,-23.01,-69.44
219,90,15.28,-23.02,-69.57
219,90,15.44,-17.476,-63.79
219,90,15.6,-22.1,-68.73
219,90,15.76,-28.298,-75.49
219,90,15.92,-20.442,-67.62
219,90,16.08,-17.962,-65.42
219,90,16.24,-25.654,-73.78
219,90,16.4,-22.86,-72.67
219,90,16.56,-19.938,-68.87
219,90,16.72,-24.438,-73.92
219,90,16.88,-27.124,-77.59
219,90,17.04,-28.336,-79.59
219,90,17.2,-18.95,-71.38
219,90,17.36,-35.566,-88.21
219,90,17.52,-25.026,-77.56
219,90,17.68,-24.202,-77.28
219,90,17.84,-30.488,-83.4
219,90,18,-25.05,-77.86
220,90,2,-13.22,-35.01
220,90,2.16,-15.248,-38.66
220,90,2.32,-16.256,-41.91
220,90,2.48,-20.204,-47.45
220,90,2.64,-26.188,-54.9
220,90,2.8,-22.4,-49.46
220,90,2.96,-9.808,-38.12
220,90,3.12,-10.696,-38.93
220,90,3.28,-12.202,-42.22
220,90,3.44,-20.002,-48.65
220,90,3.6,-25.23,-52.68
220,90,3.76,-32.094,-61.58
220,90,3.92,-18.292,-45.84
220,90,4.08,-17.962,-45.63
220,90,4.24,-29.146,-58.17
220,90,4.4,-26.43,-56.24
220,90,4.56,-14.176,-43.99
220,90,4.72,-12.234,-42.22
220,90,4.88,-16.55,-46.68
220,90,5.04,-18.62,-48.67
220,90,5.2,-24,-55.42
220,90,5.36,-19.29,-50.09
220,90,5.52,-15.468,-45.75
220,90,5.68,-14.36,-45.73
220,90,5.84,-17.992,-49.44
220,90,6,-19.07,-50.61
220,90,6.16,-15.63,-47.67
220,90,6.32,-14.178,-47.67
220,90,6.48,-15.616,-49.7
220,90,6.64,-17.108,-51.5
220,90,6.8,-19.33,-52.83
220,90,6.96,-23.782,-58.11
220,90,7.12,-25.006,-59.6
220,90,7.28,-23.432,-57.81
220,90,7.44,-24.496,-58.83
220,90,7.6,-23.63,-57.03
220,90,7.76,-27.188,-62.41
220,90,7.92,-30.962,-65.59
220,90,8.08,-35.976,-70.78
220,90,8.24,-45.352,-80.46
220,90,8.4,-37.43,-72.81
220,90,8.56,-35.162,-71.44
220,90,8.72,-22.288,-59.59
220,90,8.88,-23.978,-61.12
220,90,9.04,-25.694,-63.48
220,90,9.2,-33.34,-72.2
220,90,9.36,-23.084,-61.15
220,90,9.52,-23.282,-61.66
220,90,9.68,-22.07,-60.96
220,90,9.84,-19.406,-58.52
220,90,10,-31,-70.07
220,90,10.16,-37.948,-77.59
220,90,10.32,-31.362,-70.99
220,90,10.48,-24.758,-64.29
220,90,10.64,-23.678,-63.69
220,90,10.8,-25.36,-65.63
220,90,10.96,-27.186,-67.17
220,90,11.12,-28.766,-69.01
220,90,11.28,-25.926,-66.37
220,90,11.44,-26.802,-67.55
220,90,11.6,-30.7,-71.57
220,90,11.76,-33.164,-74.28
220,90,11.92,-24.084,-65.21
220,90,12.08,-24.78,-66.97
220,90,12.24,-26.854,-69.11
220,90,12.4,-25.02,-67.68
220,90,12.56,-24.44,-68.51
220,90,12.72,-26.864,-71.42
220,90,12.88,-24.726,-69.93
220,90,13.04,-25.868,-72.37
220,90,13.2,-27.68,-74.46
220,90,13.36,-27.534,-73.75
220,90,13.52,-19.972,-65.98
220,90,13.68,-18.77,-65.45
220,90,13.84,-20.608,-68.09
220,90,14,-24.67,-72.52
220,90,14.16,-25.486,-73.71
220,90,14.32,-22.636,-71.59
220,90,14.48,-26.514,-78.34
220,90,14.64,-18.634,-68.09
220,90,14.8,-24.47,-72.48
220,90,14.96,-25.932,-73.06
220,90,15.12,-25.18,-71.61
220,90,15.28,-38.43,-84.98
220,90,15.44,-25.146,-71.46
220,90,15.6,-30.67,-77.3
220,90,15.76,-22.958,-70.15
220,90,15.92,-25.582,-72.76
220,90,16.08,-22.282,-69.74
220,90,16.24,-26.274,-74.4
220,90,16.4,-23.87,-73.68
220,90,16.56,-43.878,-92.81
220,90,16.72,-40.848,-90.33
220,90,16.88,-25.214,-75.68
220,90,17.04,-19.676,-70.93
220,90,17.2,-37.57,-90
220,90,17.36,-21.126,-73.77
220,90,17.52,-44.966,-97.5
220,90,17.68,-24.782,-77.86
220,90,17.84,-27.188,-80.1
220,90,18,-23.81,-76.62
221,90,2,-13.17,-34.96
221,90,2.16,-16.008,-39.42
221,90,2.32,-17.386,-43.04
221,90,2.48,-21.044,-48.29
221,90,2.64,-26.698,-55.41
221,90,2.8,-22.92,-49.98
221,90,2.96,-10.128,-38.44
221,90,3.12,-11.386,-39.62
221,90,3.28,-13.602,-43.62
221,90,3.44,-34.152,-62.8
221,90,3.6,-22.11,-49.56
221,90,3.76,-30.944,-60.43
221,90,3.92,-18.632,-46.18
221,90,4.08,-18.962,-46.63
221,90,4.24,-30.436,-59.46
221,90,4.4,-19.2,-49.01
221,90,4.56,-12.896,-42.71
221,90,4.72,-12.054,-42.04
221,90,4.88,-17.12,-47.25
221,90,5.04,-20.2,-50.25
221,90,5.2,-21.49,-52.91
221,90,5.36,-16.5,-47.3
221,90,5.52,-14.948,-45.23
221,90,5.68,-16.1,-47.47
221,90,5.84,-18.302,-49.75
221,90,6,-18.58,-50.12
221,90,6.16,-15.15,-47.19
221,90,6.32,-16.158,-49.65
221,90,6.48,-17.166,-51.25
221,90,6.64,-18.108,-52.5
221,90,6.8,-24.04,-57.54
221,90,6.96,-23.832,-58.16
221,90,7.12,-28.866,-63.46
221,90,7.28,-29.482,-63.86
221,90,7.44,-32.006,-66.34
221,90,7.6,-29.9,-63.3
221,90,7.76,-30.718,-65.94
221,90,7.92,-23.312,-57.94
221,90,8.08,-27.676,-62.48
221,90,8.24,-36.852,-71.96
221,90,8.4,-34.63,-70.01
221,90,8.56,-32.652,-68.93
221,90,8.72,-21.998,-59.3
221,90,8.88,-23.138,-60.28
221,90,9.04,-25.124,-62.91
221,90,9.2,-39.62,-78.48
221,90,9.36,-23.274,-61.34
221,90,9.52,-25.472,-63.85
221,90,9.68,-25.11,-64
221,90,9.84,-20.486,-59.6
221,90,10,-27.25,-66.32
221,90,10.16,-38.718,-78.36
221,90,10.32,-38.262,-77.89
221,90,10.48,-32.128,-71.66
221,90,10.64,-29.018,-69.03
221,90,10.8,-34.15,-74.42
221,90,10.96,-29.996,-69.98
221,90,11.12,-40.266,-80.51
221,90,11.28,-38.646,-79.09
221,90,11.44,-34.502,-75.25
221,90,11.6,-40.61,-81.48
221,90,11.76,-34.074,-75.19
221,90,11.92,-23.774,-64.9
221,90,12.08,-23.77,-65.96
221,90,12.24,-21.834,-64.09
221,90,12.4,-22.83,-65.49
221,90,12.56,-18.89,-62.96
221,90,12.72,-19.774,-64.33
221,90,12.88,-21.686,-66.89
221,90,13.04,-32.018,-78.52
221,90,13.2,-26.47,-73.25
221,90,13.36,-23.814,-70.03
221,90,13.52,-23.982,-69.99
221,90,13.68,-23.02,-69.7
221,90,13.84,-25.258,-72.74
221,90,14,-23.35,-71.2
221,90,14.16,-21.836,-70.06
221,90,14.32,-23.556,-72.51
221,90,14.48,-38.284,-90.11
221,90,14.64,-27.444,-76.9
221,90,14.8,-21.78,-69.79
221,90,14.96,-37.942,-85.07
221,90,15.12,-32.71,-79.14
221,90,15.28,-33.81,-80.36
221,90,15.44,-30.996,-77.31
221,90,15.6,-31.71,-78.34
221,90,15.76,-31.118,-78.31
221,90,15.92,-34.662,-81.84
221,90,16.08,-25.502,-72.96
221,90,16.24,-33.484,-81.61
221,90,16.4,-26.92,-76.73
221,90,16.56,-30.568,-79.5
221,90,16.72,-22.428,-71.91
221,90,16.88,-26.544,-77.01
221,90,17.04,-19.706,-70.96
221,90,17.2,-24.13,-76.56
221,90,17.36,-21.836,-74.48
221,90,17.52,-22.876,-75.41
221,90,17.68,-21.012,-74.09
221,90,17.84,-21.148,-74.06
221,90,18,-20.92,-73.73
222,90,2,-13.17,-34.96
222,90,2.16,-16.668,-40.08
222,90,2.32,-18.826,-44.48
222,90,2.48,-22.974,-50.22
222,90,2.64,-29.688,-58.4
222,90,2.8,-22.15,-49.21
222,90,2.96,-10.648,-38.96
222,90,3.12,-12.746,-40.98
222,90,3.28,-16.182,-46.2
222,90,3.44,-23.722,-52.37
222,90,3.6,-18.94,-46.39
222,90,3.76,-29.104,-58.59
222,90,3.92,-19.322,-46.87
222,90,4.08,-20.932,-48.6
222,90,4.24,-24.546,-53.57
222,90,4.4,-15.92,-45.73
222,90,4.56,-12.176,-41.99
222,90,4.72,-12.464,-42.45
222,90,4.88,-16.44,-46.57
222,90,5.04,-19.62,-49.67
222,90,5.2,-18.09,-49.51
222,90,5.36,-15.79,-46.59
222,90,5.52,-15.368,-45.65
222,90,5.68,-17.59,-48.96
222,90,5.84,-19.502,-50.95
222,90,6,-17.95,-49.49
222,90,6.16,-17.07,-49.11
222,90,6.32,-18.548,-52.04
222,90,6.48,-19.336,-53.42
222,90,6.64,-20.838,-55.23
222,90,6.8,-24.65,-58.15
222,90,6.96,-24.532,-58.86
222,90,7.12,-34.896,-69.49
222,90,7.28,-36.162,-70.54
222,90,7.44,-37.846,-72.18
222,90,7.6,-42.89,-76.29
222,90,7.76,-24.998,-60.22
222,90,7.92,-21.052,-55.68
222,90,8.08,-26.206,-61.01
222,90,8.24,-28.062,-63.17
222,90,8.4,-28.61,-63.99
222,90,8.56,-37.622,-73.9
222,90,8.72,-21.658,-58.96
222,90,8.88,-23.858,-61
222,90,9.04,-27.894,-65.68
222,90,9.2,-34.11,-72.97
222,90,9.36,-22.404,-60.47
222,90,9.52,-24.492,-62.87
222,90,9.68,-25.06,-63.95
222,90,9.84,-21.666,-60.78
222,90,10,-25.71,-64.78
222,90,10.16,-29.168,-68.81
222,90,10.32,-37.512,-77.14
222,90,10.48,-34.408,-73.94
222,90,10.64,-48.348,-88.36
222,90,10.8,-29.1,-69.37
222,90,10.96,-37.626,-77.61
222,90,11.12,-34.786,-75.03
222,90,11.28,-24.476,-64.92
222,90,11.44,-25.282,-66.03
222,90,11.6,-28.34,-69.21
222,90,11.76,-32.274,-73.39
222,90,11.92,-30.704,-71.83
222,90,12.08,-21.29,-63.48
222,90,12.24,-22.624,-64.88
222,90,12.4,-20.56,-63.22
222,90,12.56,-17.55,-61.62
222,90,12.72,-20.994,-65.55
222,90,12.88,-18.716,-63.92
222,90,13.04,-26.478,-72.98
222,90,13.2,-20.22,-67
222,90,13.36,-26.444,-72.66
222,90,13.52,-24.502,-70.51
222,90,13.68,-26.99,-73.67
222,90,13.84,-20.338,-67.82
222,90,14,-26.49,-74.34
222,90,14.16,-36.236,-84.46
222,90,14.32,-25.476,-74.43
222,90,14.48,-28.804,-80.63
222,90,14.64,-23.884,-73.34
222,90,14.8,-23.54,-71.55
222,90,14.96,-30.772,-77.9
222,90,15.12,-37.63,-84.06
222,90,15.28,-24.41,-70.96
222,90,15.44,-26.296,-72.61
222,90,15.6,-28.55,-75.18
222,90,15.76,-23.788,-70.98
222,90,15.92,-31.322,-78.5
222,90,16.08,-28.402,-75.86
222,90,16.24,-33.574,-81.7
222,90,16.4,-28.43,-78.24
222,90,16.56,-31.098,-80.03
222,90,16.72,-22.788,-72.27
222,90,16.88,-25.134,-75.6
222,90,17.04,-26.436,-77.69
222,90,17.2,-26.67,-79.1
222,90,17.36,-17.786,-70.43
222,90,17.52,-28.376,-80.91
222,90,17.68,-28.752,-81.83
222,90,17.84,-21.348,-74.26
222,90,18,-22.53,-75.34
223,90,2,-13.13,-34.92
223,90,2.16,-17.288,-40.7
223,90,2.32,-20.056,-45.71
223,90,2.48,-25.554,-52.8
223,90,2.64,-31.448,-60.16
223,90,2.8,-21.82,-48.88
223,90,2.96,-11.418,-39.73
223,90,3.12,-13.956,-42.19
223,90,3.28,-19.752,-49.77
223,90,3.44,-17.472,-46.12
223,90,3.6,-16.53,-43.98
223,90,3.76,-29.214,-58.7
223,90,3.92,-20.552,-48.1
223,90,4.08,-23.502,-51.17
223,90,4.24,-21.556,-50.58
223,90,4.4,-14.34,-44.15
223,90,4.56,-12.096,-41.91
223,90,4.72,-12.854,-42.84
223,90,4.88,-15.93,-46.06
223,90,5.04,-17.71,-47.76
223,90,5.2,-16.31,-47.73
223,90,5.36,-16.2,-47
223,90,5.52,-16.438,-46.72
223,90,5.68,-19.01,-50.38
223,90,5.84,-20.662,-52.11
223,90,6,-19.32,-50.86
223,90,6.16,-19.6,-51.64
223,90,6.32,-22.178,-55.67
223,90,6.48,-20.036,-54.12
223,90,6.64,-23.248,-57.64
223,90,6.8,-23.66,-57.16
223,90,6.96,-27.302,-61.63
223,90,7.12,-33.526,-68.12
223,90,7.28,-29.972,-64.35
223,90,7.44,-31.436,-65.77
223,90,7.6,-36.35,-69.75
223,90,7.76,-22.678,-57.9
223,90,7.92,-22.302,-56.93
223,90,8.08,-23.936,-58.74
223,90,8.24,-26.592,-61.7
223,90,8.4,-31.17,-66.55
223,90,8.56,-29.012,-65.29
223,90,8.72,-24.308,-61.61
223,90,8.88,-24.978,-62.12
223,90,9.04,-33.934,-71.72
223,90,9.2,-37.67,-76.53
223,90,9.36,-22.724,-60.79
223,90,9.52,-25.762,-64.14
223,90,9.68,-21.94,-60.83
223,90,9.84,-21.786,-60.9
223,90,10,-26.43,-65.5
223,90,10.16,-38.638,-78.28
223,90,10.32,-38.232,-77.86
223,90,10.48,-37.128,-76.66
223,90,10.64,-28.498,-68.51
223,90,10.8,-32.11,-72.38
223,90,10.96,-27.316,-67.3
223,90,11.12,-32.136,-72.38
223,90,11.28,-21.496,-61.94
223,90,11.44,-25.502,-66.25
223,90,11.6,-25.3,-66.17
223,90,11.76,-24.104,-65.22
223,90,11.92,-27.994,-69.12
223,90,12.08,-19.19,-61.38
223,90,12.24,-21.664,-63.92
223,90,12.4,-16.7,-59.36
223,90,12.56,-23.76,-67.83
223,90,12.72,-22.734,-67.29
223,90,12.88,-25.916,-71.12
223,90,13.04,-25.588,-72.09
223,90,13.2,-23.19,-69.97
223,90,13.36,-34.094,-80.31
223,90,13.52,-34.232,-80.24
223,90,13.68,-25,-71.68
223,90,13.84,-25.378,-72.86
223,90,14,-29.8,-77.65
223,90,14.16,-28.326,-76.55
223,90,14.32,-20.426,-69.38
223,90,14.48,-20.234,-72.06
223,90,14.64,-22.294,-71.75
223,90,14.8,-24.22,-72.23
223,90,14.96,-29.852,-76.98
223,90,15.12,-28.98,-75.41
223,90,15.28,-21.11,-67.66
223,90,15.44,-29.486,-75.8
223,90,15.6,-27.35,-73.98
223,90,15.76,-35.568,-82.76
223,90,15.92,-23.492,-70.67
223,90,16.08,-24.742,-72.2
223,90,16.24,-26.024,-74.15
223,90,16.4,-38.63,-88.44
223,90,16.56,-21.418,-70.35
223,90,16.72,-24.248,-73.73
223,90,16.88,-31.544,-82.01
223,90,17.04,-25.186,-76.44
223,90,17.2,-19.55,-71.98
223,90,17.36,-27.866,-80.51
223,90,17.52,-21.956,-74.49
223,90,17.68,-29.052,-82.13
223,90,17.84,-27.948,-80.86
223,90,18,-22.81,-75.62
224,90,2,-13.12,-34.91
224,90,2.16,-17.608,-41.02
224,90,2.32,-21.916,-47.57
224,90,2.48,-28.454,-55.7
224,90,2.64,-34.828,-63.54
224,90,2.8,-20.49,-47.55
224,90,2.96,-12.628,-40.94
224,90,3.12,-15.786,-44.02
224,90,3.28,-25.562,-55.58
224,90,3.44,-14.572,-43.22
224,90,3.6,-15.51,-42.96
224,90,3.76,-28.214,-57.7
224,90,3.92,-22.012,-49.56
224,90,4.08,-25.832,-53.5
224,90,4.24,-20.166,-49.19
224,90,4.4,-13.86,-43.67
224,90,4.56,-12.326,-42.14
224,90,4.72,-13.134,-43.12
224,90,4.88,-15.06,-45.19
224,90,5.04,-16.06,-46.11
224,90,5.2,-15.85,-47.27
224,90,5.36,-17.27,-48.07
224,90,5.52,-17.178,-47.46
224,90,5.68,-21.23,-52.6
224,90,5.84,-22.652,-54.1
224,90,6,-21.9,-53.44
224,90,6.16,-25.49,-57.53
224,90,6.32,-23.288,-56.78
224,90,6.48,-22.396,-56.48
224,90,6.64,-26.198,-60.59
224,90,6.8,-24.46,-57.96
224,90,6.96,-35.882,-70.21
224,90,7.12,-27.066,-61.66
224,90,7.28,-23.392,-57.77
224,90,7.44,-25.966,-60.3
224,90,7.6,-28.54,-61.94
224,90,7.76,-21.248,-56.47
224,90,7.92,-23.542,-58.17
224,90,8.08,-21.906,-56.71
224,90,8.24,-21.112,-56.22
224,90,8.4,-36.22,-71.6
224,90,8.56,-32.362,-68.64
224,90,8.72,-30.978,-68.28
224,90,8.88,-39.078,-76.22
224,90,9.04,-51.234,-89.02
224,90,9.2,-34.14,-73
224,90,9.36,-33.634,-71.7
224,90,9.52,-37.522,-75.9
224,90,9.68,-23.52,-62.41
224,90,9.84,-31.756,-70.87
224,90,10,-31.9,-70.97
224,90,10.16,-32.218,-71.86
224,90,10.32,-26.892,-66.52
224,90,10.48,-25.868,-65.4
224,90,10.64,-31.468,-71.48
224,90,10.8,-35.61,-75.88
224,90,10.96,-24.826,-64.81
224,90,11.12,-23.206,-63.45
224,90,11.28,-23.336,-63.78
224,90,11.44,-26.962,-67.71
224,90,11.6,-29.16,-70.03
224,90,11.76,-23.024,-64.14
224,90,11.92,-27.794,-68.92
224,90,12.08,-27.25,-69.44
224,90,12.24,-20.144,-62.4
224,90,12.4,-23.56,-66.22
224,90,12.56,-25.47,-69.54
224,90,12.72,-33.754,-78.31
224,90,12.88,-29.136,-74.34
224,90,13.04,-27.338,-73.84
224,90,13.2,-36.89,-83.67
224,90,13.36,-48.914,-95.13
224,90,13.52,-29.092,-75.1
224,90,13.68,-29.93,-76.61
224,90,13.84,-32.898,-80.38
224,90,14,-24.12,-71.97
224,90,14.16,-23.646,-71.87
224,90,14.32,-38.556,-87.51
224,90,14.48,-18.004,-69.83
224,90,14.64,-24.414,-73.87
224,90,14.8,-24.61,-72.62
224,90,14.96,-23.712,-70.84
224,90,15.12,-23.86,-70.29
224,90,15.28,-31.52,-78.07
224,90,15.44,-26.316,-72.63
224,90,15.6,-22.68,-69.31
224,90,15.76,-27.318,-74.51
224,90,15.92,-37.682,-84.86
224,90,16.08,-35.902,-83.36
224,90,16.24,-23.434,-71.56
224,90,16.4,-22.97,-72.78
224,90,16.56,-27.048,-75.98
224,90,16.72,-40.478,-89.96
224,90,16.88,-22.224,-72.69
224,90,17.04,-22.196,-73.45
224,90,17.2,-34.67,-87.1
224,90,17.36,-22.396,-75.04
224,90,17.52,-29.556,-82.09
224,90,17.68,-36.522,-89.6
224,90,17.84,-18.328,-71.24
224,90,18,-20.06,-72.87
225,90,2,-13.33,-35.12
225,90,2.16,-17.888,-41.3
225,90,2.32,-23.856,-49.51
225,90,2.48,-33.994,-61.24
225,90,2.64,-30.108,-58.82
225,90,2.8,-19.75,-46.81
225,90,2.96,-13.928,-42.24
225,90,3.12,-18.476,-46.71
225,90,3.28,-26.702,-56.72
225,90,3.44,-13.132,-41.78
225,90,3.6,-14.86,-42.31
225,90,3.76,-28.744,-58.23
225,90,3.92,-23.192,-50.74
225,90,4.08,-28.612,-56.28
225,90,4.24,-20.156,-49.18
225,90,4.4,-13.88,-43.69
225,90,4.56,-12.926,-42.74
225,90,4.72,-13.654,-43.64
225,90,4.88,-14.72,-44.85
225,90,5.04,-16.34,-46.39
225,90,5.2,-16.53,-47.95
225,90,5.36,-19.91,-50.71
225,90,5.52,-19.018,-49.3
225,90,5.68,-24.4,-55.77
225,90,5.84,-24.572,-56.02
225,90,6,-27.49,-59.03
225,90,6.16,-30.19,-62.23
225,90,6.32,-21.838,-55.33
225,90,6.48,-24.996,-59.08
225,90,6.64,-30.428,-64.82
225,90,6.8,-28.19,-61.69
225,90,6.96,-34.332,-68.66
225,90,7.12,-23.336,-57.93
225,90,7.28,-22.122,-56.5
225,90,7.44,-24.016,-58.35
225,90,7.6,-27.5,-60.9
225,90,7.76,-20.618,-55.84
225,90,7.92,-25.852,-60.48
225,90,8.08,-22.056,-56.86
225,90,8.24,-21.112,-56.22
225,90,8.4,-29.65,-65.03
225,90,8.56,-30.632,-66.91
225,90,8.72,-29.408,-66.71
225,90,8.88,-34.378,-71.52
225,90,9.04,-36.864,-74.65
225,90,9.2,-37.79,-76.65
225,90,9.36,-33.044,-71.11
225,90,9.52,-33.642,-72.02
225,90,9.68,-29.77,-68.66
225,90,9.84,-34.696,-73.81
225,90,10,-41.76,-80.83
225,90,10.16,-25.718,-65.36
225,90,10.32,-23.292,-62.92
225,90,10.48,-25.318,-64.85
225,90,10.64,-29.138,-69.15
225,90,10.8,-25.32,-65.59
225,90,10.96,-21.516,-61.5
225,90,11.12,-20.736,-60.98
225,90,11.28,-25.386,-65.83
225,90,11.44,-27.562,-68.31
225,90,11.6,-28.23,-69.1
225,90,11.76,-26.294,-67.41
