Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
0,7,6.96,-17.662,-51.99
0,7,7.12,-12.016,-46.61
0,7,7.28,-9.792,-44.17
0,7,7.44,-9.566,-43.9
0,7,7.6,-7.8,-41.2
0,7,7.76,-6.258,-41.48
0,7,7.92,-6.162,-40.79
0,7,8.08,-8.346,-43.15
0,7,8.24,-12.572,-47.68
0,7,8.4,-19.11,-54.49
0,7,8.56,-18.482,-54.76
0,7,8.72,-17.168,-54.47
0,7,8.88,-23.378,-60.52
0,7,9.04,-23.154,-60.94
0,7,9.2,-17.78,-56.64
0,7,9.36,-14.444,-52.51
0,7,9.52,-12.812,-51.19
0,7,9.68,-11.29,-50.18
0,7,9.84,-8.416,-47.53
0,7,10,-9.65,-48.72
0,7,10.16,-10.438,-50.08
0,7,10.32,-11.532,-51.16
0,7,10.48,-12.658,-52.19
0,7,10.64,-17.438,-57.45
0,7,10.8,-19.5,-59.77
0,7,10.96,-12.276,-52.26
0,7,11.12,-13.306,-53.55
