Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-169,90,10.64,-21.998,-62.01
-169,90,10.96,-22.786,-62.77
-169,90,11.28,-24.226,-64.67
-169,90,11.6,-25.23,-66.1
-169,90,11.92,-23.404,-64.53
-169,90,12.24,-22.624,-64.88
-169,90,12.56,-20.79,-64.86
-169,90,12.88,-32.216,-77.42
-169,90,13.2,-25.04,-71.82
-169,90,13.52,-22.662,-68.67
-169,90,13.84,-22.538,-70.02
-169,90,14.16,-19.936,-68.16
-169,90,14.48,-18.534,-70.36
-169,90,14.8,-23.55,-71.56
-169,90,15.12,-21.16,-67.59
-169,90,15.44,-28.146,-74.46
-169,90,15.76,-26.708,-73.9
-169,90,16.08,-23.762,-71.22
-169,90,16.4,-20.75,-70.56
-169,90,16.72,-25.478,-74.96
-169,90,17.04,-23.286,-74.54
-169,90,17.36,-22.546,-75.19
-169,90,17.68,-32.712,-85.79
-169,90,18,-16.32,-69.13
-168,90,2,-11.85,-33.64
-168,90,2.32,-11.366,-37.02
-168,90,2.64,-16.348,-45.06
-168,90,2.96,-5.358,-33.67
-168,90,3.28,-8.32200000000001,-38.34
-168,90,3.6,-11.46,-38.91
-168,90,3.92,-15.512,-43.06
-168,90,4.24,-20.786,-49.81
-168,90,4.56,-11.596,-41.41
-168,90,4.88,-10.14,-40.27
-168,90,5.2,-9.03,-40.45
-168,90,5.52,-12.538,-42.82
-168,90,5.84,-12.382,-43.83
-168,90,6.16,-15.64,-47.68
-168,90,6.48,-15.886,-49.97
-168,90,6.8,-13.63,-47.13
-168,90,7.12,-17.256,-51.85
-168,90,7.44,-13.536,-47.87
-168,90,7.76,-16.428,-51.65
-168,90,8.08,-16.886,-51.69
-168,90,8.4,-19.97,-55.35
-168,90,8.72,-19.328,-56.63
-168,90,9.04,-20.944,-58.73
-168,90,9.36,-20.824,-58.89
-168,90,9.68,-22.93,-61.82
-168,90,10,-24.78,-63.85
-168,90,10.32,-19.672,-59.3
-168,90,10.64,-20.528,-60.54
-168,90,10.96,-27.286,-67.27
-168,90,11.28,-20.796,-61.24
-168,90,11.6,-24.51,-65.38
-168,90,11.92,-23.344,-64.47
-168,90,12.24,-20.344,-62.6
-168,90,12.56,-20,-64.07
-168,90,12.88,-27.056,-72.26
-168,90,13.2,-24.08,-70.86
-168,90,13.52,-26.152,-72.16
-168,90,13.84,-22.288,-69.77
-168,90,14.16,-23.596,-71.82
-168,90,14.48,-35.184,-87.01
-168,90,14.8,-22.23,-70.24
-168,90,15.12,-21.1,-67.53
-168,90,15.44,-24.656,-70.97
-168,90,15.76,-31.358,-78.55
-168,90,16.08,-29.202,-76.66
-168,90,16.4,-18.93,-68.74
-168,90,16.72,-21.948,-71.43
-168,90,17.04,-29.326,-80.58
-168,90,17.36,-30.246,-82.89
-168,90,17.68,-18.932,-72.01
-168,90,18,-17.63,-70.44
-167,90,2,-12.67,-34.46
-167,90,2.32,-11.746,-37.4
-167,90,2.64,-17.538,-46.25
-167,90,2.96,-5.058,-33.37
-167,90,3.28,-8.672,-38.69
-167,90,3.6,-11.62,-39.07
