Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
0,-167,4.56,-8.486,-38.3
0,-167,4.88,-6.89,-37.02
0,-167,5.2,-16.45,-47.87
0,-167,5.52,-2.008,-32.29
0,-167,5.84,-7.472,-38.92
0,-167,6.16,-11.12,-43.16
0,-167,6.48,-15.946,-50.03
0,-167,6.8,-19.35,-52.85
0,-167,7.12,-17.496,-52.09
0,-167,7.44,-11.426,-45.76
0,-167,7.76,-8.108,-43.33
0,-167,8.08,-11.406,-46.21
0,-167,8.4,-8.13,-43.51
0,-167,8.72,-7.728,-45.03
0,-167,9.04,-18.044,-55.83
0,-167,9.36,-8.454,-46.52
0,-167,9.68,-13.34,-52.23
0,-167,10,-8.61,-47.68
0,-167,10.32,-11.052,-50.68
0,-167,10.64,-14.378,-54.39
0,-167,10.96,-15.986,-55.97
0,-167,11.28,-10.306,-50.75
0,-167,11.6,-6.03,-46.9
0,-167,11.92,-1.484,-42.61
0,-167,12.24,-10.584,-52.84
0,-167,12.56,-6.35999999999999,-50.43
0,-167,12.88,-26.596,-71.8
0,-167,13.2,-1.87,-48.65
0,-167,13.52,-3.162,-49.17
0,-167,13.84,-5.018,-52.5
0,-167,14.16,-7.586,-55.81
0,-167,14.48,-2.91399999999999,-54.74
0,-167,14.8,-7.25,-55.26
0,-167,15.12,-11.44,-57.87
0,-167,15.44,-7.666,-53.98
0,-167,15.76,-23.758,-70.95
0,-167,16.08,-22.842,-70.3
0,-167,16.4,-21.63,-71.44
0,-167,16.72,-6.238,-55.72
0,-167,17.04,-10.816,-62.07
0,-167,17.36,-12.596,-65.24
0,-167,17.68,-19.072,-72.15
0,-167,18,-10.01,-62.82
0,-166,2,-14.77,-36.56
0,-166,2.32,-5.136,-30.79
0,-166,2.64,-23.418,-52.13
0,-166,2.96,-3.158,-31.47
0,-166,3.28,-6.54200000000001,-36.56
0,-166,3.6,-9.91,-37.36
0,-166,3.92,-11.792,-39.34
0,-166,4.24,-8.05599999999999,-37.08
0,-166,4.56,-7.336,-37.15
0,-166,4.88,-7.62,-37.75
0,-166,5.2,-13.71,-45.13
0,-166,5.52,-1.788,-32.07
0,-166,5.84,-9.862,-41.31
0,-166,6.16,-10.21,-42.25
0,-166,6.48,-12.776,-46.86
0,-166,6.8,-18.2,-51.7
0,-166,7.12,-17.396,-51.99
0,-166,7.44,-12.626,-46.96
0,-166,7.76,-12.318,-47.54
0,-166,8.08,-14.896,-49.7
0,-166,8.4,-7.2,-42.58
0,-166,8.72,-7.578,-44.88
0,-166,9.04,-12.094,-49.88
0,-166,9.36,-8.354,-46.42
0,-166,9.68,-9.79,-48.68
0,-166,10,-11.24,-50.31
0,-166,10.32,-9.092,-48.72
0,-166,10.64,-12.338,-52.35
0,-166,10.96,-14.706,-54.69
0,-166,11.28,-11.956,-52.4
0,-166,11.6,-6.07,-46.94
0,-166,11.92,-1.204,-42.33
0,-166,12.24,-11.454,-53.71
0,-166,12.56,-7.66999999999999,-51.74
0,-166,12.88,-16.396,-61.6
0,-166,13.2,-1.44,-48.22
0,-166,13.52,-3.252,-49.26
0,-166,13.84,-4.148,-51.63
0,-166,14.16,-11.886,-60.11
0,-166,14.48,-3.194,-55.02
0,-166,14.8,-7.17,-55.18
0,-166,15.12,-9.79,-56.22
0,-166,15.44,-8.596,-54.91
0,-166,15.76,-17.508,-64.7
0,-166,16.08,-14.502,-61.96
0,-166,16.4,-15.37,-65.18
0,-166,16.72,-6.058,-55.54
0,-166,17.04,-11.066,-62.32
0,-166,17.36,-9.836,-62.48
0,-166,17.68,-18.192,-71.27
0,-166,18,-11.47,-64.28
0,-165,2,-16.47,-38.26
0,-165,2.32,-5.106,-30.76
