Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-169,90,8.08,-15.206,-50.01
-169,90,8.4,-15.17,-50.55
-169,90,8.72,-17.978,-55.28
-169,90,9.04,-16.234,-54.02
-169,90,9.36,-21.024,-59.09
-169,90,9.68,-13.85,-52.74
-169,90,10,-21.41,-60.48
-169,90,10.32,-15.292,-54.92
-169,90,10.64,-18.408,-58.42
-169,90,10.96,-20.086,-60.07
-169,90,11.28,-20.226,-60.67
-169,90,11.6,-21.03,-61.9
-169,90,11.92,-19.894,-61.02
-169,90,12.24,-20.534,-62.79
-169,90,12.56,-19.08,-63.15
-169,90,12.88,-26.916,-72.12
-169,90,13.2,-24.83,-71.61
-169,90,13.52,-24.102,-70.11
-169,90,13.84,-24.618,-72.1
-169,90,14.16,-19.046,-67.27
-169,90,14.48,-31.184,-83.01
-169,90,14.8,-23.61,-71.62
-169,90,15.12,-27.21,-73.64
-169,90,15.44,-26.016,-72.33
-169,90,15.76,-39.178,-86.37
-169,90,16.08,-30.782,-78.24
-169,90,16.4,-20.04,-69.85
-169,90,16.72,-20.308,-69.79
-169,90,17.04,-19.096,-70.35
-169,90,17.36,-31.126,-83.77
-169,90,17.68,-30.642,-83.72
-169,90,18,-22.03,-74.84
-168,90,2,-10.06,-31.85
-168,90,2.32,-7.596,-33.25
-168,90,2.64,-8.398,-37.11
-168,90,2.96,-2.228,-30.54
-168,90,3.28,-4.472,-34.49
-168,90,3.6,-8.85,-36.3
-168,90,3.92,-14.142,-41.69
-168,90,4.24,-14.166,-43.19
-168,90,4.56,-10.846,-40.66
-168,90,4.88,-10.08,-40.21
-168,90,5.2,-10.15,-41.57
-168,90,5.52,-11.518,-41.8
-168,90,5.84,-11.172,-42.62
-168,90,6.16,-13.24,-45.28
-168,90,6.48,-13.986,-48.07
-168,90,6.8,-14.93,-48.43
-168,90,7.12,-18.666,-53.26
-168,90,7.44,-11.376,-45.71
-168,90,7.76,-12.578,-47.8
-168,90,8.08,-15.186,-49.99
-168,90,8.4,-16.76,-52.14
-168,90,8.72,-19.528,-56.83
-168,90,9.04,-17.714,-55.5
-168,90,9.36,-20.094,-58.16
-168,90,9.68,-13.05,-51.94
-168,90,10,-22.52,-61.59
-168,90,10.32,-16.292,-55.92
-168,90,10.64,-22.058,-62.07
-168,90,10.96,-19.696,-59.68
-168,90,11.28,-17.146,-57.59
-168,90,11.6,-18.53,-59.4
-168,90,11.92,-22.134,-63.26
-168,90,12.24,-19.644,-61.9
-168,90,12.56,-17.02,-61.09
-168,90,12.88,-42.656,-87.86
-168,90,13.2,-25.12,-71.9
-168,90,13.52,-25.772,-71.78
-168,90,13.84,-29.688,-77.17
-168,90,14.16,-19.626,-67.85
-168,90,14.48,-25.824,-77.65
-168,90,14.8,-25.71,-73.72
-168,90,15.12,-26.99,-73.42
-168,90,15.44,-32.726,-79.04
-168,90,15.76,-26.208,-73.4
-168,90,16.08,-34.032,-81.49
-168,90,16.4,-29.24,-79.05
-168,90,16.72,-31.578,-81.06
-168,90,17.04,-19.896,-71.15
-168,90,17.36,-37.106,-89.75
-168,90,17.68,-22.872,-75.95
-168,90,18,-27.57,-80.38
-167,90,2,-10.57,-32.36
-167,90,2.32,-7.876,-33.53
-167,90,2.64,-8.068,-36.78
-167,90,2.96,-3.038,-31.35
-167,90,3.28,-4.842,-34.86
-167,90,3.6,-9.52,-36.97
-167,90,3.92,-14.212,-41.76
-167,90,4.24,-14.016,-43.04
-167,90,4.56,-11.176,-40.99
-167,90,4.88,-9.7,-39.83
-167,90,5.2,-10.59,-42.01
-167,90,5.52,-11.438,-41.72
-167,90,5.84,-11.252,-42.7
-167,90,6.16,-13.46,-45.5
-167,90,6.48,-14.936,-49.02
-167,90,6.8,-15.08,-48.58
-167,90,7.12,-19.146,-53.74
-167,90,7.44,-11.126,-45.46
-167,90,7.76,-13.558,-48.78
-167,90,8.08,-15.826,-50.63
-167,90,8.4,-17.66,-53.04
-167,90,8.72,-18.588,-55.89
-167,90,9.04,-20.304,-58.09
-167,90,9.36,-19.274,-57.34
-167,90,9.68,-14.5,-53.39
-167,90,10,-23.19,-62.26
-167,90,10.32,-17.492,-57.12
-167,90,10.64,-20.968,-60.98
-167,90,10.96,-18.776,-58.76
-167,90,11.28,-20.456,-60.9
-167,90,11.6,-18.78,-59.65
-167,90,11.92,-21.924,-63.05
-167,90,12.24,-16.064,-58.32
-167,90,12.56,-19.62,-63.69
-167,90,12.88,-27.156,-72.36
-167,90,13.2,-25.47,-72.25
-167,90,13.52,-27.292,-73.3
-167,90,13.84,-25.668,-73.15
-167,90,14.16,-31.846,-80.07
-167,90,14.48,-42.734,-94.56
-167,90,14.8,-51.08,-99.09
-167,90,15.12,-27.89,-74.32
-167,90,15.44,-36.536,-82.85
-167,90,15.76,-22.708,-69.9
-167,90,16.08,-21.992,-69.45
-167,90,16.4,-19.52,-69.33
-167,90,16.72,-33.598,-83.08
-167,90,17.04,-22.856,-74.11
-167,90,17.36,-37.956,-90.6
-167,90,17.68,-18.942,-72.02
-167,90,18,-26.69,-79.5
-166,90,2,-10.76,-32.55
-166,90,2.32,-8.306,-33.96
-166,90,2.64,-7.708,-36.42
-166,90,2.96,-3.808,-32.12
-166,90,3.28,-5.172,-35.19
-166,90,3.6,-9.83,-37.28
-166,90,3.92,-14.242,-41.79
-166,90,4.24,-13.916,-42.94
-166,90,4.56,-11.336,-41.15
-166,90,4.88,-10.02,-40.15
-166,90,5.2,-10.09,-41.51
-166,90,5.52,-10.998,-41.28
-166,90,5.84,-12.022,-43.47
-166,90,6.16,-13.71,-45.75
-166,90,6.48,-15.836,-49.92
-166,90,6.8,-14.23,-47.73
-166,90,7.12,-18.606,-53.2
-166,90,7.44,-12.066,-46.4
-166,90,7.76,-13.548,-48.77
-166,90,8.08,-16.906,-51.71
-166,90,8.4,-17.9,-53.28
-166,90,8.72,-18.688,-55.99
-166,90,9.04,-21.294,-59.08
-166,90,9.36,-19.224,-57.29
-166,90,9.68,-15.87,-54.76
-166,90,10,-24.14,-63.21
-166,90,10.32,-16.722,-56.35
-166,90,10.64,-21.398,-61.41
-166,90,10.96,-23.026,-63.01
-166,90,11.28,-19.966,-60.41
-166,90,11.6,-20.14,-61.01
-166,90,11.92,-23.614,-64.74
-166,90,12.24,-19.024,-61.28
-166,90,12.56,-26.1,-70.17
-166,90,12.88,-27.386,-72.59
-166,90,13.2,-39.07,-85.85
-166,90,13.52,-26.992,-73
-166,90,13.84,-23.228,-70.71
-166,90,14.16,-26.486,-74.71
-166,90,14.48,-24.894,-76.72
-166,90,14.8,-30.42,-78.43
-166,90,15.12,-28.39,-74.82
-166,90,15.44,-29.556,-75.87
-166,90,15.76,-35.868,-83.06
-166,90,16.08,-26.262,-73.72
-166,90,16.4,-23.15,-72.96
-166,90,16.72,-37.158,-86.64
-166,90,17.04,-19.276,-70.53
-166,90,17.36,-21.216,-73.86
-166,90,17.68,-21.502,-74.58
-166,90,18,-22.38,-75.19
-165,90,2,-10.84,-32.63
-165,90,2.32,-8.876,-34.53
-165,90,2.64,-7.298,-36.01
-165,90,2.96,-4.748,-33.06
-165,90,3.28,-5.812,-35.83
-165,90,3.6,-10.05,-37.5
-165,90,3.92,-13.792,-41.34
-165,90,4.24,-14.506,-43.53
-165,90,4.56,-11.756,-41.57
-165,90,4.88,-10.51,-40.64
-165,90,5.2,-9.43,-40.85
-165,90,5.52,-10.708,-40.99
-165,90,5.84,-12.252,-43.7
-165,90,6.16,-14.4,-46.44
-165,90,6.48,-15.816,-49.9
-165,90,6.8,-14.76,-48.26
-165,90,7.12,-16.126,-50.72
-165,90,7.44,-13.436,-47.77
-165,90,7.76,-13.378,-48.6
-165,90,8.08,-18.916,-53.72
